hhid,group_id,hhnomembers,gender_hoh,age_hoh,educyears_hoh,readwrite_hoh,noclasspassed_hoh,higheduc_hoh,hhnomembers_above18,hhnomembers_below18,hhreg_muslim,hhreg_christian,hhcaste_fc,hhcaste_bc,hhcaste_mbc,hhcaste_sc_st
73,35,5,0,30,10,1,0,0,2,3,0,0,0,0,1,0
86,3,4,1,55,10,1,0,0,4,0,0,0,0,1,0,0
179,4,5,1,51,8,1,0,0,5,0,0,0,0,0,0,1
192,76,2,1,57,12,1,0,0,2,0,0,0,0,1,0,0
261,14,7,1,46,19,1,0,1,4,3,0,0,0,0,0,1
268,96,5,1,48,0,0,1,0,5,0,0,0,0,0,1,0
294,14,2,1,75,19,1,0,1,2,0,0,1,0,1,0,0
353,13,5,1,48,16,1,0,1,4,1,0,0,0,1,0,0
500,134,6,0,60,0,0,1,0,3,3,0,0,0,1,0,0
554,122,5,1,58,10,1,0,0,4,1,0,0,0,1,0,0
952,96,5,0,38,14,1,0,0,4,1,0,0,0,0,1,0
1129,57,3,1,36,12,1,0,0,3,0,0,0,0,1,0,0
1153,3,3,1,60,0,0,1,0,3,0,0,0,0,0,0,1
1214,3,2,1,86,0,0,1,0,2,0,0,0,0,0,1,0
1288,101,4,1,44,14,1,0,0,2,2,0,0,0,1,0,0
1392,83,5,1,41,10,1,0,0,2,3,0,0,0,0,1,0
1449,77,4,0,70,0,0,1,0,4,0,0,0,0,0,0,1
1602,124,5,1,60,12,1,0,0,5,0,0,0,0,1,0,0
1656,63,4,1,38,10,1,0,0,2,2,0,0,0,0,1,0
1672,83,5,1,45,7,1,0,0,3,2,1,0,0,1,0,0
1778,128,4,0,42,10,1,0,0,3,1,0,0,0,0,1,0
1908,16,4,0,60,0,0,1,0,3,1,0,0,0,1,0,0
1969,2,7,1,54,11,1,0,0,5,2,0,0,0,1,0,0
1985,137,3,0,44,19,1,0,1,2,1,0,0,0,1,0,0
2002,101,3,0,32,7,0,0,0,2,1,0,0,0,1,0,0
2010,16,7,1,42,11,1,0,0,5,2,0,0,0,1,0,0
2096,87,4,1,44,10,1,0,0,4,0,0,0,0,0,0,1
2124,57,5,0,34,0,0,1,0,3,2,0,0,0,0,1,0
2136,122,4,0,33,11,1,0,0,1,3,0,0,0,0,0,1
2229,137,4,0,33,9,1,0,0,2,2,0,0,0,1,0,0
2236,40,9,1,41,7,1,0,0,2,7,0,0,0,0,0,1
2293,40,6,1,54,13,1,0,0,5,1,0,0,0,1,0,0
2318,76,5,0,58,0,0,1,0,5,0,0,0,0,0,0,1
2340,3,1,0,80,0,0,1,0,1,0,0,0,0,1,0,0
2342,40,2,0,50,14,1,0,0,2,0,0,0,1,0,0,0
2409,40,2,0,45,0,0,1,0,2,0,0,0,0,0,1,0
2422,63,8,0,46,7,0,0,0,6,2,0,0,0,0,1,0
2589,21,4,1,43,8,1,0,0,4,0,0,0,0,0,0,1
2654,35,2,1,60,7,1,0,0,2,0,0,0,0,0,0,1
2784,13,4,0,55,0,0,1,0,4,0,0,0,0,1,0,0
2788,128,7,1,31,10,1,0,0,4,3,0,0,0,0,1,0
2865,22,4,1,48,14,1,0,0,2,2,0,0,0,1,0,0
2879,128,4,1,39,11,1,0,0,2,2,0,0,0,1,0,0
2958,77,4,1,50,8,1,0,0,3,1,0,0,0,0,0,1
3102,40,4,0,45,7,0,0,0,2,2,1,0,0,1,0,0
3250,13,6,0,39,11,1,0,0,6,0,0,0,0,1,0,0
3311,16,8,1,55,10,1,0,0,6,2,0,0,0,1,0,0
3331,96,2,0,45,0,0,1,0,2,0,0,0,0,0,1,0
3376,4,2,1,33,11,1,0,0,2,0,0,0,0,1,0,0
3485,83,4,1,29,9,1,0,0,2,2,0,0,0,0,0,1
3528,98,5,1,30,0,0,1,0,2,3,0,0,0,0,1,0
3530,87,3,1,37,7,1,0,0,2,1,0,0,0,1,0,0
3548,87,4,1,60,12,1,0,0,4,0,0,0,0,0,1,0
3557,62,3,1,64,7,1,0,0,3,0,0,0,0,1,0,0
3616,4,4,1,60,11,1,0,0,4,0,0,0,0,0,1,0
3683,137,2,1,54,12,1,0,0,2,0,0,0,0,1,0,0
3692,87,4,1,31,11,1,0,0,2,2,0,0,0,0,1,0
3991,76,7,0,31,14,1,0,0,4,3,0,0,0,0,1,0
4186,16,4,1,50,14,1,0,0,4,0,0,0,0,0,1,0
4237,94,4,1,31,10,1,0,0,2,2,0,0,0,1,0,0
4348,16,3,1,60,11,1,0,0,3,0,0,0,0,0,1,0
4456,128,2,0,60,0,0,1,0,2,0,0,0,0,0,0,1
4477,35,6,1,29,11,1,0,0,4,2,0,0,0,0,0,1
4480,83,8,1,52,7,1,0,0,5,3,0,1,0,1,0,0
4494,40,1,0,63,11,1,0,0,1,0,0,0,1,0,0,0
4580,87,4,1,45,11,1,0,0,3,1,0,0,0,1,0,0
4586,62,5,1,61,7,1,0,0,4,1,0,0,0,0,0,1
4637,14,5,1,56,9,1,0,0,5,0,0,0,0,1,0,0
4689,96,3,0,26,0,0,1,0,1,2,0,0,0,1,0,0
4916,22,6,1,60,10,1,0,0,4,2,0,0,0,0,0,1
4955,134,2,0,40,0,0,1,0,1,1,0,0,0,0,1,0
4982,21,7,1,65,0,0,1,0,4,3,0,0,0,1,0,0
5007,101,4,1,75,7,0,0,0,2,2,0,0,0,1,0,0
5057,94,4,0,62,0,0,1,0,4,0,0,0,0,1,0,0
5405,124,6,0,37,7,0,0,0,4,2,0,0,0,1,0,0
5457,48,5,1,43,11,1,0,0,4,1,0,0,1,0,0,0
5501,62,9,0,35,7,1,0,0,5,4,0,0,0,1,0,0
5503,3,4,1,37,14,1,0,0,2,2,0,0,0,0,0,1
5722,48,6,1,30,7,1,0,0,3,3,0,0,0,1,0,0
5843,57,1,0,44,0,0,1,0,1,0,0,0,0,0,1,0
5970,14,10,1,43,0,0,1,0,2,7,0,0,0,1,0,0
6040,138,6,1,40,7,1,0,0,3,3,0,0,0,0,0,1
6057,134,6,1,45,10,1,0,0,3,3,0,0,0,1,0,0
6157,94,4,1,49,12,1,0,0,2,2,0,0,0,1,0,0
6169,14,5,1,29,7,1,0,0,3,2,0,0,0,1,0,0
6211,57,9,0,32,7,0,0,0,3,6,0,0,0,0,0,1
6453,57,5,0,65,7,1,0,0,4,1,0,0,0,0,1,0
6593,137,3,0,51,7,1,0,0,3,0,0,0,0,0,1,0
6623,35,3,0,30,7,1,0,0,1,2,0,0,0,1,0,0
6720,62,4,1,43,18,1,0,1,2,2,0,0,0,0,1,0
6737,64,5,1,45,7,1,0,0,2,3,0,0,0,0,1,0
6761,122,2,0,60,7,1,0,0,2,0,0,0,,,,
6790,122,2,0,34,0,0,1,0,1,1,0,0,0,0,1,0
6794,2,2,1,60,0,0,1,0,2,0,0,0,0,0,1,0
6846,137,5,1,39,10,1,0,0,2,3,0,0,0,0,1,0
7040,21,5,1,65,7,1,0,0,4,1,0,0,0,0,0,1
7046,98,4,1,45,0,0,1,0,4,0,0,0,0,0,1,0
7057,94,5,0,38,7,1,0,0,3,2,1,0,0,1,0,0
7092,76,2,1,60,0,0,1,0,2,0,0,0,0,0,0,1
7290,35,6,1,50,13,1,0,0,5,1,0,1,0,1,0,0
7364,22,6,1,35,0,0,1,0,4,2,0,0,0,0,1,0
7427,22,4,1,66,8,1,0,0,3,1,0,0,0,0,0,1
7473,98,1,0,70,0,0,1,0,1,0,0,0,0,1,0,0
7489,134,3,1,32,9,1,0,0,2,1,0,0,0,1,0,0
7515,64,5,1,48,9,1,0,0,3,2,0,0,0,0,1,0
7571,63,3,0,40,7,0,0,0,1,2,0,0,0,0,0,1
7599,35,5,1,75,7,0,0,0,4,1,0,0,0,1,0,0
7712,14,1,1,40,11,1,0,0,1,0,0,1,0,0,1,0
7766,138,6,0,32,7,1,0,0,3,3,0,0,0,0,0,1
7771,16,4,0,39,7,0,0,0,3,1,0,0,0,1,0,0
7772,98,4,1,70,0,0,1,0,4,0,0,0,0,1,0,0
7834,64,6,0,55,7,0,0,0,4,2,0,0,0,0,0,1
7892,40,5,0,30,12,1,0,0,3,2,0,0,0,0,1,0
7927,57,1,0,65,0,0,1,0,1,0,0,0,0,0,1,0
8068,63,2,1,70,7,0,0,0,2,0,0,0,0,1,0,0
8138,123,5,1,40,7,0,0,0,2,3,0,0,0,0,0,1
8157,48,3,1,60,0,0,1,0,3,0,0,0,0,0,1,0
8162,22,6,1,57,10,1,0,0,6,0,0,0,0,0,1,0
8191,63,4,1,65,7,1,0,0,4,0,0,0,0,0,1,0
8201,124,3,1,46,12,1,0,0,3,0,0,0,0,0,1,0
8202,94,8,0,52,0,0,1,0,5,3,0,0,0,0,1,0
8269,4,8,0,27,14,1,0,0,5,3,0,0,0,0,0,1
8278,63,12,1,70,7,1,0,0,8,4,0,0,0,1,0,0
8314,87,5,1,29,14,1,0,0,2,3,0,0,0,0,0,1
8319,48,3,1,34,7,1,0,0,2,1,0,0,0,1,0,0
8428,3,4,0,52,0,0,1,0,4,0,0,0,0,1,0,0
8434,35,5,1,31,11,1,0,0,4,1,0,0,0,0,0,1
8647,96,3,1,50,7,1,0,0,3,0,0,0,0,1,0,0
8656,128,4,0,27,8,1,0,0,1,3,0,0,,,,
8702,40,4,0,52,9,1,0,0,3,1,0,0,0,0,1,0
8706,16,4,1,34,7,1,0,0,2,2,0,0,0,0,0,1
8779,84,1,0,88,0,0,1,0,1,0,0,0,0,0,0,1
8780,137,6,1,55,7,1,0,0,4,2,0,0,0,0,1,0
8892,2,3,1,30,0,0,1,0,2,1,0,0,0,0,1,0
8903,76,6,1,47,7,1,0,0,4,2,0,0,0,0,0,1
9005,4,4,1,43,9,1,0,0,4,0,0,0,0,1,0,0
9135,123,4,1,34,11,1,0,0,2,2,0,0,0,0,0,1
9148,123,4,0,59,0,0,1,0,4,0,0,0,0,0,1,0
9226,128,5,1,60,7,1,0,0,5,0,0,0,0,1,0,0
9237,101,4,0,37,7,1,0,0,3,1,1,0,0,1,0,0
9242,14,5,1,62,14,1,0,0,4,1,0,0,0,1,0,0
9244,3,4,0,23,7,1,0,0,2,2,0,0,0,1,0,0
9252,16,8,1,56,7,1,0,0,5,3,1,0,0,1,0,0
9265,64,6,1,37,12,1,0,0,4,2,0,0,0,1,0,0
9294,123,6,0,60,0,0,1,0,4,2,0,0,0,1,0,0
9311,94,5,0,36,7,0,0,0,2,3,0,0,0,1,0,0
9374,62,6,1,48,0,1,1,0,5,1,0,0,0,0,0,1
9488,134,5,1,30,0,0,1,0,3,2,0,0,0,0,0,1
9516,122,6,1,30,11,1,0,0,3,3,0,0,0,1,0,0
9557,14,3,1,55,7,1,0,0,2,1,0,0,0,0,1,0
9584,21,5,1,50,12,1,0,0,3,2,0,0,0,0,0,1
9725,63,6,1,50,0,0,1,0,3,3,0,0,0,1,0,0
9813,21,4,1,45,7,0,0,0,3,1,0,0,0,1,0,0
9961,137,3,1,55,11,1,0,0,3,0,0,0,0,1,0,0
10014,122,1,0,61,0,0,1,0,1,0,0,0,0,1,0,0
10053,96,4,0,65,0,0,1,0,4,0,0,0,0,0,1,0
10310,103,5,1,40,14,1,0,0,3,2,0,0,0,1,0,0
10768,94,1,0,52,0,0,1,0,1,0,0,0,0,1,0,0
10870,62,4,0,38,7,0,0,0,4,0,0,0,0,0,1,0
11006,22,5,0,60,0,0,1,0,5,0,0,0,0,0,1,0
11012,101,4,1,47,7,1,0,0,2,2,1,0,0,1,0,0
11060,4,5,1,50,7,1,0,0,5,0,0,0,0,0,0,1
11118,2,1,0,53,7,0,0,0,1,0,0,0,0,0,0,1
11159,123,4,1,40,12,1,0,0,2,2,0,0,0,1,0,0
11163,137,6,1,37,14,1,0,0,4,2,0,0,0,0,1,0
11179,124,5,1,63,7,1,0,0,4,1,0,0,0,1,0,0
11201,103,3,1,40,9,1,0,0,3,0,0,0,0,1,0,0
11203,123,4,1,38,12,1,0,0,2,2,0,0,0,1,0,0
11255,101,4,1,48,8,1,0,0,2,2,0,0,0,1,0,0
11353,3,2,1,78,7,1,0,0,2,0,0,0,0,1,0,0
11391,103,6,1,34,0,0,1,0,2,2,0,0,0,0,1,0
11458,87,6,0,70,0,0,1,0,5,1,0,0,0,0,0,1
11460,2,8,1,58,11,1,0,0,6,2,0,0,0,0,1,0
11562,138,5,1,34,10,1,0,0,2,3,0,0,0,1,0,0
11574,138,5,1,60,7,0,0,0,5,0,0,0,0,1,0,0
11590,64,6,1,50,7,1,0,0,4,2,0,0,0,0,0,1
11700,138,5,0,36,0,0,1,0,4,1,0,0,1,0,0,0
11808,134,5,0,22,14,1,0,0,4,1,0,0,0,0,1,0
11848,138,7,0,35,7,0,0,0,3,4,0,0,0,0,1,0
11871,2,6,1,46,14,1,0,0,3,3,0,0,0,1,0,0
11912,16,4,1,32,12,1,0,0,4,0,0,0,0,1,0,0
11913,22,6,1,29,10,0,0,0,3,3,0,0,0,1,0,0
11914,3,7,0,19,11,1,0,0,5,2,0,0,0,0,0,1
11986,40,6,0,41,0,0,1,0,3,3,0,0,0,0,0,1
12037,98,5,1,40,11,1,0,0,3,2,0,0,0,0,1,0
12219,22,4,1,36,7,1,0,0,2,2,0,0,0,1,0,0
12266,13,4,1,67,19,1,0,1,3,1,0,0,0,1,0,0
12410,14,4,1,40,7,1,0,0,2,2,0,0,0,1,0,0
12474,84,2,0,45,7,1,0,0,2,0,0,0,0,0,1,0
12478,64,4,1,37,16,1,0,1,2,2,0,0,0,0,0,1
12482,134,2,1,55,7,1,0,0,2,0,0,0,0,0,1,0
12514,128,9,0,28,7,1,0,0,7,2,0,0,0,1,0,0
12535,16,2,0,40,7,0,0,0,2,0,0,0,0,1,0,0
12564,84,6,1,54,18,1,0,1,4,2,0,0,0,1,0,0
12615,122,4,0,40,7,0,0,0,3,1,0,0,0,1,0,0
12677,14,5,1,35,7,1,0,0,2,3,0,0,0,0,1,0
12839,21,2,1,60,7,1,0,0,2,0,0,0,0,0,0,1
12863,137,5,1,60,7,1,0,0,4,1,0,0,0,0,1,0
12955,35,4,0,40,0,0,1,0,4,0,0,0,0,0,1,0
13006,122,4,1,60,12,1,0,0,2,2,0,0,0,1,0,0
13119,35,2,1,71,13,1,0,0,2,0,0,0,0,0,1,0
13124,128,2,1,54,7,0,0,0,2,0,0,0,,,,
13147,76,6,1,44,9,1,0,0,4,2,0,0,0,1,0,0
13284,108,5,1,55,7,0,0,0,4,1,0,0,0,1,0,0
13321,57,5,1,42,7,0,0,0,4,1,0,0,0,1,0,0
13344,4,5,0,47,7,0,0,0,4,1,0,0,0,0,1,0
13493,40,6,0,33,13,1,0,0,2,4,1,0,0,1,0,0
13570,62,3,0,70,7,0,0,0,3,0,0,0,0,0,1,0
13673,94,5,1,50,0,0,1,0,4,1,0,0,0,0,0,1
13682,122,1,0,56,7,0,0,0,1,0,0,0,0,0,1,0
13897,122,2,1,54,0,0,1,0,2,0,0,0,0,0,1,0
13973,48,6,0,29,7,0,0,0,4,2,0,0,0,0,0,1
13981,63,8,1,76,12,1,0,0,6,2,0,0,0,1,0,0
14007,137,3,1,74,7,1,0,0,3,0,0,0,0,1,0,0
14026,83,6,1,60,7,1,0,0,4,2,1,0,0,1,0,0
14102,98,2,1,48,10,1,0,0,2,0,0,0,0,0,1,0
14389,16,6,0,55,10,1,0,0,6,0,0,0,0,1,0,0
14410,94,4,1,55,0,0,1,0,3,1,0,0,0,0,0,1
14530,22,4,1,32,7,1,0,0,2,2,0,0,0,0,1,0
14688,21,7,1,32,10,1,0,0,4,3,0,0,0,1,0,0
14701,48,6,1,52,13,1,0,0,4,2,0,0,0,0,0,1
14863,122,3,1,45,7,0,0,0,3,0,0,0,0,1,0,0
14930,128,2,1,56,7,1,0,0,2,0,0,0,0,0,1,0
14934,16,5,1,55,11,1,0,0,5,0,0,0,0,1,0,0
14962,108,4,0,70,0,0,1,0,3,1,0,0,0,0,1,0
15022,14,3,0,48,0,0,1,0,3,0,0,0,0,0,1,0
15031,108,5,1,45,7,1,0,0,3,2,0,0,0,0,1,0
15080,14,1,0,55,0,0,1,0,1,0,0,0,0,1,0,0
15108,64,2,0,45,0,0,1,0,2,0,0,0,0,0,0,1
15178,2,2,0,67,0,0,1,0,2,0,0,0,0,0,1,0
15343,13,4,1,59,19,1,0,1,4,0,0,0,0,1,0,0
15534,76,3,1,65,14,1,0,0,3,0,0,0,0,0,1,0
15617,83,7,1,40,12,1,0,0,4,3,0,0,0,0,1,0
15733,96,4,1,48,9,1,0,0,3,1,1,0,0,1,0,0
16050,87,4,1,65,9,1,0,0,4,0,0,0,0,0,1,0
16251,123,5,0,70,0,0,1,0,3,2,0,0,0,0,0,1
16276,103,6,1,45,10,1,0,0,4,2,0,0,0,0,0,1
16300,108,4,0,42,0,0,1,0,4,0,0,0,0,0,1,0
16355,16,7,1,43,11,1,0,0,5,2,0,0,0,1,0,0
16397,40,6,1,50,10,1,0,0,4,2,0,0,0,1,0,0
16550,94,9,1,52,8,1,0,0,5,4,1,0,0,1,0,0
16925,21,3,0,59,0,0,1,0,2,1,0,0,0,1,0,0
16959,35,6,0,33,14,1,0,0,3,3,0,0,0,1,0,0
17113,103,4,1,38,11,1,0,0,2,2,0,0,0,1,0,0
17126,62,4,1,75,7,1,0,0,3,1,0,0,0,0,1,0
17266,63,3,1,70,0,0,1,0,3,0,0,0,0,0,0,1
17305,83,5,1,60,7,0,0,0,4,1,0,0,0,0,1,0
17332,103,3,1,52,18,1,0,1,3,0,0,0,0,0,0,1
17375,22,6,1,47,10,1,0,0,3,3,0,0,0,0,0,1
17402,77,4,0,35,7,0,0,0,2,2,0,0,0,0,0,1
17528,128,2,1,61,13,1,0,0,2,0,0,0,0,1,0,0
17597,4,6,1,63,0,0,1,0,5,1,0,0,0,1,0,0
17705,76,6,1,59,9,0,0,0,6,0,0,1,0,0,0,1
17728,4,2,1,35,8,1,0,0,2,0,0,0,0,0,0,1
17742,35,2,0,61,0,0,1,0,2,0,0,0,0,0,1,0
17748,84,8,1,58,7,0,0,0,4,4,0,0,0,0,1,0
17857,77,9,0,53,8,1,0,0,8,1,1,0,0,0,1,0
17959,96,3,0,50,12,1,0,0,3,0,0,0,0,0,1,0
18088,96,7,0,34,13,1,0,0,4,3,0,0,0,0,1,0
18266,48,4,1,38,18,1,0,1,2,2,0,0,0,0,0,1
18307,124,2,1,60,14,1,0,0,2,0,0,0,0,1,0,0
18343,57,3,0,33,18,1,0,1,2,1,0,0,0,1,0,0
18420,108,5,0,31,7,1,0,0,2,3,1,0,0,1,0,0
18471,87,4,1,53,12,1,0,0,3,1,1,0,0,1,0,0
18698,122,4,1,55,11,1,0,0,4,0,0,0,0,0,1,0
18757,128,4,0,40,7,1,0,0,4,0,0,0,0,0,0,1
18806,123,5,1,45,7,0,0,0,3,2,0,0,0,0,1,0
18850,14,2,0,40,7,0,0,0,2,0,0,0,0,1,0,0
18957,128,2,1,65,7,0,0,0,2,0,0,0,0,0,1,0
18993,62,11,1,59,7,1,0,0,6,5,0,0,0,0,0,1
19107,122,6,1,46,9,1,0,0,5,1,0,0,0,0,1,0
19325,123,6,1,42,7,0,0,0,2,4,0,0,0,1,0,0
19342,134,4,1,69,7,1,0,0,3,1,0,0,0,1,0,0
19410,96,6,0,19,16,1,0,1,3,3,0,0,0,0,1,0
19468,96,3,1,35,7,0,0,0,2,1,0,0,0,0,1,0
19482,83,3,1,66,7,0,0,0,2,1,0,0,0,1,0,0
19500,96,4,0,41,0,0,1,0,3,1,0,0,0,0,0,1
19681,83,6,1,35,9,1,0,0,2,4,1,0,0,1,0,0
19870,108,4,1,58,12,1,0,0,4,0,0,0,0,1,0,0
19883,4,3,0,44,8,1,0,0,2,1,0,0,0,1,0,0
19910,64,4,1,34,10,1,0,0,2,2,0,0,0,0,0,1
19996,103,2,0,60,0,0,1,0,1,1,0,0,0,0,0,1
20048,122,6,1,52,14,1,0,0,3,3,0,0,0,1,0,0
20060,58,7,1,24,11,1,0,0,6,1,0,0,0,0,1,0
20256,108,4,0,33,7,1,0,0,2,2,0,0,0,1,0,0
20469,76,3,0,46,0,0,1,0,3,0,0,0,0,0,0,1
20470,103,4,1,31,0,1,1,0,4,0,0,0,0,0,1,0
20506,96,5,0,32,11,1,0,0,3,2,0,0,0,0,0,1
20579,14,2,0,55,12,1,0,0,2,0,0,0,0,1,0,0
20675,62,4,0,38,7,1,0,0,3,1,0,0,0,1,0,0
20873,138,4,1,50,0,0,1,0,4,0,0,0,0,0,1,0
21032,103,6,1,36,7,0,0,0,3,3,0,0,0,0,1,0
21101,101,4,1,38,11,1,0,0,2,2,0,0,0,0,1,0
21109,2,2,1,75,7,0,0,0,2,0,0,0,0,1,0,0
21126,13,5,1,55,9,1,0,0,5,0,0,0,0,1,0,0
21244,22,7,1,50,7,1,0,0,5,2,0,0,0,0,1,0
21297,108,11,1,56,0,0,1,0,7,4,0,0,0,0,1,0
21364,62,5,1,51,13,1,0,0,4,1,0,0,0,1,0,0
21404,48,6,1,36,10,1,0,0,4,2,0,0,0,0,0,1
21418,48,4,1,65,9,1,0,0,3,1,0,0,0,0,0,1
21549,123,2,0,68,0,0,1,0,2,0,0,0,0,0,1,0
21622,3,3,0,65,0,0,1,0,3,0,0,0,0,0,1,0
21756,2,5,0,35,7,1,0,0,2,3,1,0,0,1,0,0
21793,64,5,1,45,9,1,0,0,2,3,0,0,0,0,1,0
21889,122,5,1,42,7,1,0,0,3,2,0,0,0,1,0,0
21897,48,11,1,60,7,1,0,0,9,2,0,0,0,1,0,0
22000,98,6,1,60,0,0,1,0,4,2,0,0,0,1,0,0
22022,134,5,1,27,9,1,0,0,4,1,0,0,0,1,0,0
22375,124,5,0,28,11,1,0,0,3,2,0,0,0,1,0,0
22534,22,7,0,58,0,0,1,0,4,3,0,0,0,0,0,1
22592,48,4,1,39,18,1,0,1,2,2,0,0,0,1,0,0
22628,2,7,0,48,0,0,1,0,4,3,0,0,0,0,1,0
22689,123,3,0,58,7,0,0,0,3,0,0,0,0,1,0,0
22750,128,3,0,28,9,1,0,0,2,1,0,0,0,1,0,0
22850,63,1,0,70,0,0,1,0,1,0,0,0,0,0,1,0
22853,58,2,0,54,7,0,0,0,2,0,0,0,0,0,0,1
22937,64,2,1,71,9,1,0,0,2,0,0,0,0,1,0,0
23238,64,4,1,50,12,1,0,0,3,1,0,0,0,0,1,0
23463,83,6,1,49,7,0,0,0,3,3,0,0,0,0,0,1
23528,103,4,1,37,13,1,0,0,2,2,0,0,0,1,0,0
23532,35,3,1,25,11,1,0,0,3,0,0,0,0,1,0,0
23724,2,5,0,30,8,1,0,0,3,2,0,0,0,0,1,0
23793,16,6,1,48,12,1,0,0,3,3,0,0,0,1,0,0
23797,40,5,1,55,0,0,1,0,3,2,0,0,0,0,1,0
23815,57,4,0,25,7,0,0,0,2,2,0,0,0,0,0,1
23878,40,7,1,28,8,0,0,0,6,1,0,0,0,0,0,1
23883,122,3,1,42,13,1,0,0,2,1,0,0,0,0,0,1
24131,2,3,0,37,11,1,0,0,2,1,0,0,0,1,0,0
24158,35,5,1,45,11,1,0,0,2,3,0,0,0,1,0,0
24178,87,8,0,50,7,1,0,0,8,0,0,0,0,0,1,0
24204,87,7,1,40,12,1,0,0,3,4,0,0,0,0,0,1
24326,108,3,1,50,0,0,1,0,3,0,0,0,0,0,1,0
24585,84,5,1,60,7,1,0,0,4,1,0,0,0,0,1,0
24595,124,4,0,47,8,1,0,0,4,0,0,0,0,0,1,0
24607,16,5,1,50,11,1,0,0,4,1,0,0,0,1,0,0
24642,76,8,1,45,11,1,0,0,3,5,0,0,0,0,0,1
24654,48,4,0,45,0,0,1,0,4,0,0,0,0,0,1,0
24820,21,3,1,59,12,1,0,0,3,0,0,0,0,1,0,0
24900,58,4,0,31,13,1,0,0,2,2,0,0,0,0,0,1
25041,84,6,1,53,7,1,0,0,6,0,0,1,0,1,0,0
25060,137,5,0,25,9,1,0,0,2,3,0,0,0,0,1,0
25159,101,4,1,43,8,1,0,0,3,1,0,0,0,1,0,0
25205,83,4,1,55,13,1,0,0,4,0,0,0,0,1,0,0
25232,94,5,1,32,7,1,0,0,2,3,0,1,0,0,0,1
25342,124,2,0,37,12,1,0,0,2,0,0,0,0,0,1,0
25364,108,3,1,59,0,0,1,0,3,0,0,0,0,0,1,0
25415,122,2,1,58,7,1,0,0,2,0,0,0,0,1,0,0
25438,13,2,1,65,0,0,1,0,2,0,0,0,0,1,0,0
25516,96,4,1,47,10,0,0,0,2,2,0,0,0,0,1,0
25569,64,1,0,65,0,0,1,0,1,0,0,0,0,0,1,0
25640,77,8,1,36,9,1,0,0,5,3,0,0,0,0,0,1
25679,94,6,1,44,14,1,0,0,4,2,0,0,0,1,0,0
25876,137,2,1,45,9,1,0,0,2,0,0,0,0,0,1,0
25889,77,4,0,42,7,1,0,0,4,0,0,0,0,0,1,0
25969,84,7,1,67,7,1,0,0,4,3,0,0,0,0,0,1
26209,40,9,0,69,10,1,0,0,6,3,1,0,0,1,0,0
26226,87,3,1,48,10,1,0,0,2,1,0,0,0,0,1,0
26264,16,5,1,55,11,1,0,0,3,2,0,0,0,1,0,0
26420,87,4,1,58,8,1,0,0,4,0,0,0,0,0,1,0
26524,48,3,1,50,0,0,1,0,3,0,0,0,0,0,0,1
26533,84,8,1,55,0,0,1,0,6,2,0,0,0,1,0,0
26788,124,4,1,58,19,1,0,1,4,0,0,0,0,0,1,0
26996,63,2,1,77,12,1,0,0,2,0,0,0,1,0,0,0
27115,137,4,0,35,0,0,1,0,2,2,0,0,0,0,1,0
27328,76,2,1,37,12,1,0,0,2,0,0,0,0,0,0,1
27434,101,2,1,53,9,1,0,0,2,0,0,0,0,1,0,0
27517,21,3,1,34,7,0,0,0,3,0,0,0,0,1,0,0
27737,94,6,1,49,12,1,0,0,4,2,0,0,0,0,1,0
27791,83,6,1,55,10,1,0,0,4,2,0,0,0,0,1,0
27803,84,2,0,49,7,1,0,0,2,0,0,0,0,1,0,0
27880,87,3,1,70,7,1,0,0,3,0,0,0,0,0,0,1
28097,2,4,0,39,9,1,0,0,2,2,0,0,0,1,0,0
28101,4,2,0,64,0,0,1,0,2,0,0,0,0,0,1,0
28109,3,5,1,50,7,1,0,0,5,0,0,0,0,1,0,0
28127,58,3,1,34,11,1,0,0,3,0,0,0,0,0,1,0
28299,108,3,0,40,10,1,0,0,3,0,0,0,0,0,1,0
28317,58,2,0,54,7,1,0,0,2,0,0,0,0,0,1,0
28480,21,4,1,54,7,1,0,0,4,0,0,0,0,1,0,0
28521,84,4,1,48,8,1,0,0,2,2,0,1,0,1,0,0
28646,76,5,1,49,0,0,1,0,4,1,0,0,0,0,0,1
28679,94,8,1,76,7,0,0,0,5,3,1,0,0,1,0,0
28704,77,4,1,34,7,1,0,0,2,2,0,0,0,0,1,0
28764,48,2,1,70,9,1,0,0,2,0,0,0,0,1,0,0
28895,48,3,1,62,0,0,1,0,3,0,0,0,0,0,0,1
28918,134,3,1,32,0,0,1,0,3,0,0,0,0,1,0,0
29072,77,8,1,48,13,1,0,0,3,5,0,0,0,0,0,1
29124,63,5,1,55,0,0,1,0,5,0,0,0,0,0,0,1
29183,21,4,1,24,10,1,0,0,3,1,0,0,0,0,0,1
29242,94,4,0,32,7,1,0,0,1,3,1,0,0,1,0,0
29243,40,6,1,39,10,1,0,0,3,3,0,0,0,0,0,1
29342,21,6,0,40,0,0,1,0,3,3,0,0,0,0,1,0
29385,108,4,1,53,7,1,0,0,3,1,0,0,0,1,0,0
29405,124,8,1,32,7,1,0,0,4,4,0,0,0,1,0,0
29624,63,3,1,42,7,1,0,0,3,0,0,0,0,1,0,0
29626,122,7,1,80,13,1,0,0,5,2,0,0,0,1,0,0
29691,96,5,1,50,10,1,0,0,4,1,0,0,0,0,1,0
